sentence,tokens,tags,Indicator
CEO Michael Thompson uploaded file xcvbnm_1234567-qwertyuiopasdfghjklzxcvbnm987654321 at 10.0.0.254 during the conference in Berlin.,"['CEO', 'Michael', 'Thompson', 'uploaded', 'file', 'xcvbnm_1234567-qwertyuiopasdfghjklzxcvbnm987654321', 'at', '10.0.0.254', 'during', 'the', 'conference', 'in', 'Berlin', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-gpe', 'O']",True
The server at IP 2607:f8b0:4005:805::200e received data from token ytrewq0987poiuy_1456-asdfghjklzxcvbnmqwertyuiop in New York.,"['The', 'server', 'at', 'IP', '2607:f8b0:4005:805::200e', 'received', 'data', 'from', 'token', 'ytrewq0987poiuy_1456-asdfghjklzxcvbnmqwertyuiop', 'in', 'New', 'York', '.']","['O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-geo', 'I-geo', 'O']",True
"During the meeting on 2023-11-28, Dr. Emily Carter used the access key hjklpoiuytrewq_1234567890-zxcvbnmasdfghjkl at IP 198.51.100.23 in Paris.","['During', 'the', 'meeting', 'on', '2023-11-28', ',', 'Dr.', 'Emily', 'Carter', 'used', 'the', 'access', 'key', 'hjklpoiuytrewq_1234567890-zxcvbnmasdfghjkl', 'at', 'IP', '198.51.100.23', 'in', 'Paris', '.']","['O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
Amazon Web Services logged the token 1qaz2wsx3edc4rfv5tgb6yhn7ujm8iklop_0987654321 at IP 203.0.113.195 on Friday.,"['Amazon', 'Web', 'Services', 'logged', 'the', 'token', '1qaz2wsx3edc4rfv5tgb6yhn7ujm8iklop_0987654321', 'at', 'IP', '203.0.113.195', 'on', 'Friday', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O']",True
"At 08:45 AM, agent Sarah Connor accessed the system with token zxcvbnm_09876-asdfghjklpoiuytrewq1122334455 and IP 192.0.2.146 in Washington.","['At', '08:45', 'AM', ',', 'agent', 'Sarah', 'Connor', 'accessed', 'the', 'system', 'with', 'token', 'zxcvbnm_09876-asdfghjklpoiuytrewq1122334455', 'and', 'IP', '192.0.2.146', 'in', 'Washington', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
IBM's server at IP 2404:6800:4008:0801::200e processed token 5tgb6yhn7ujm8iklop_1qaz2wsx3edc4rfv during the summit in Tokyo.,"['IBM', ""'s"", 'server', 'at', 'IP', '2404:6800:4008:0801::200e', 'processed', 'token', '5tgb6yhn7ujm8iklop_1qaz2wsx3edc4rfv', 'during', 'the', 'summit', 'in', 'Tokyo', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
Lisa Wong submitted credentials abcdefghijklmnop_qrstuvwx-1234567890 to IP 198.18.0.42 while in Madrid last Monday.,"['Lisa', 'Wong', 'submitted', 'credentials', 'abcdefghijklmnop_qrstuvwx-1234567890', 'to', 'IP', '198.18.0.42', 'while', 'in', 'Madrid', 'last', 'Monday', '.']","['B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'B-geo', 'B-tim', 'I-tim', 'O']",True
The hacker used token qwertyuiopasdfghjklzxcvbnm0987654321_1234567890-abcd at the IP 10.10.10.10 during the New Year event in London.,"['The', 'hacker', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567890-abcd', 'at', 'the', 'IP', '10.10.10.10', 'during', 'the', 'New', 'Year', 'event', 'in', 'London', '.']","['O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-gpe', 'O']",True
Professor Alan Turing logged into the system using token asdfghjklqwertyuiopzxcvbnm1234567890_987654321 and IP 127.0.0.1 at 13:00 in Cambridge.,"['Professor', 'Alan', 'Turing', 'logged', 'into', 'the', 'system', 'using', 'token', 'asdfghjklqwertyuiopzxcvbnm1234567890_987654321', 'and', 'IP', '127.0.0.1', 'at', '13:00', 'in', 'Cambridge', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-tim', 'O', 'B-geo', 'O']",True
"At 06:30 PM, hacker group Anonymous deployed token 1a2b3c4d5e6f7g8h9i0jklmnopqrstuv_wxyz_1234567890 at IP 8.8.4.4 in Seattle.","['At', '06:30', 'PM', ',', 'hacker', 'group', 'Anonymous', 'deployed', 'token', '1a2b3c4d5e6f7g8h9i0jklmnopqrstuv_wxyz_1234567890', 'at', 'IP', '8.8.4.4', 'in', 'Seattle', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
Google Cloud detected suspicious token mnbvcxzlkjhgfdsapoiuytrewq0987654321_12345678 and IP 172.217.10.46 during the event in Mountain View.,"['Google', 'Cloud', 'detected', 'suspicious', 'token', 'mnbvcxzlkjhgfdsapoiuytrewq0987654321_12345678', 'and', 'IP', '172.217.10.46', 'during', 'the', 'event', 'in', 'Mountain', 'View', '.']","['B-org', 'I-org', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
Agent James Bond used token qwertyuioasdfghjkzxcvbnm1234567890_0987654321-lkjhgfdsazxcvbnm at IP 192.88.99.0 in London yesterday.,"['Agent', 'James', 'Bond', 'used', 'token', 'qwertyuioasdfghjkzxcvbnm1234567890_0987654321-lkjhgfdsazxcvbnm', 'at', 'IP', '192.88.99.0', 'in', 'London', 'yesterday', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'B-tim', 'O']",True
"At 11:59 PM, hacker Alice uploaded token 1234567890qwertyuiopasdfghjklzxcvbnm_0987-654321 to IP 255.255.255.255 in New Delhi.","['At', '11:59', 'PM', ',', 'hacker', 'Alice', 'uploaded', 'token', '1234567890qwertyuiopasdfghjklzxcvbnm_0987-654321', 'to', 'IP', '255.255.255.255', 'in', 'New', 'Delhi', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Microsoft Azure logged token poiuytrewqlkjhgfdsamnbvcxz1234567890_abcdefghi at IP 104.244.42.65 during the summit in Chicago.,"['Microsoft', 'Azure', 'logged', 'token', 'poiuytrewqlkjhgfdsamnbvcxz1234567890_abcdefghi', 'at', 'IP', '104.244.42.65', 'during', 'the', 'summit', 'in', 'Chicago', '.']","['B-org', 'I-org', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-gpe', 'O']",True
"At 23:15, hacker Eva Chen utilized token asdfghjkl1234567890poiuytrewq_zxcvbnm0987 at IP 198.51.100.100 in Toronto.","['At', '23:15', ',', 'hacker', 'Eva', 'Chen', 'utilized', 'token', 'asdfghjkl1234567890poiuytrewq_zxcvbnm0987', 'at', 'IP', '198.51.100.100', 'in', 'Toronto', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
The code 1qaz2wsx3edc4rfv5tgb6yhn7ujm8iklop_9876543210 was sent from IP 172.217.3.110 during the event in Sydney.,"['The', 'code', '1qaz2wsx3edc4rfv5tgb6yhn7ujm8iklop_9876543210', 'was', 'sent', 'from', 'IP', '172.217.3.110', 'during', 'the', 'event', 'in', 'Sydney', '.']","['O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
Dr. Gregory House accessed the system using token zxcvbnmasdfghjklqwertyuiop0987654321_1234567890 at IP 10.1.1.1 in Princeton.,"['Dr.', 'Gregory', 'House', 'accessed', 'the', 'system', 'using', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_1234567890', 'at', 'IP', '10.1.1.1', 'in', 'Princeton', '.']","['O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Facebook's network at IP 157.240.1.35 detected token asdfghjklpoiuytrewqzxcvbnm0987654321_1qaz2wsx3edc during the conference in Menlo Park.,"['Facebook', ""'s"", 'network', 'at', 'IP', '157.240.1.35', 'detected', 'token', 'asdfghjklpoiuytrewqzxcvbnm0987654321_1qaz2wsx3edc', 'during', 'the', 'conference', 'in', 'Menlo', 'Park', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 04:00, hacker Neo used token qwertyuiopasdfghjklzxcvbnm0987654321_12345 at IP 192.168.100.100 in Matrix City.","['At', '04:00', ',', 'hacker', 'Neo', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_12345', 'at', 'IP', '192.168.100.100', 'in', 'Matrix', 'City', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'I-gpe', 'O']",True
"At 09:15 AM, hacker team RedHack deployed token zxcvbnm09876poiuytrewqasdfghjkl_1234567890 at IP 203.0.113.42 in Istanbul.","['At', '09:15', 'AM', ',', 'hacker', 'team', 'RedHack', 'deployed', 'token', 'zxcvbnm09876poiuytrewqasdfghjkl_1234567890', 'at', 'IP', '203.0.113.42', 'in', 'Istanbul', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'B-org', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"During the hackathon on July 4th, hacker John Doe used token asdfghjklqwertyuiopzxcvbnm0987654321_123456 at IP 192.0.2.50 in San Diego.","['During', 'the', 'hackathon', 'on', 'July', '4th', ',', 'hacker', 'John', 'Doe', 'used', 'token', 'asdfghjklqwertyuiopzxcvbnm0987654321_123456', 'at', 'IP', '192.0.2.50', 'in', 'San', 'Diego', '.']","['O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Oracle's cloud at IP 35.237.0.1 detected token qwertyuiopasdfghjklzxcvbnm1234567890_09876 during the meeting in Redwood City.,"['Oracle', ""'s"", 'cloud', 'at', 'IP', '35.237.0.1', 'detected', 'token', 'qwertyuiopasdfghjklzxcvbnm1234567890_09876', 'during', 'the', 'meeting', 'in', 'Redwood', 'City', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 17:45, hacker Maria Lopez accessed the system using token asdfghjklqwertyuiopzxcvbnm1234567890_0987654321 at IP 10.10.1.1 in Buenos Aires.","['At', '17:45', ',', 'hacker', 'Maria', 'Lopez', 'accessed', 'the', 'system', 'using', 'token', 'asdfghjklqwertyuiopzxcvbnm1234567890_0987654321', 'at', 'IP', '10.10.1.1', 'in', 'Buenos', 'Aires', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
GitHub servers at IP 140.82.112.4 validated token zxcvbnmasdfghjklqwertyuiop0987654321_123456789 during the webinar in San Jose.,"['GitHub', 'servers', 'at', 'IP', '140.82.112.4', 'validated', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_123456789', 'during', 'the', 'webinar', 'in', 'San', 'Jose', '.']","['B-org', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 03:30 AM, hacker Steve Rogers deployed token qwertyuiopasdfghjklzxcvbnm0987654321_1234567890 at IP 203.0.113.1 in Philadelphia.","['At', '03:30', 'AM', ',', 'hacker', 'Steve', 'Rogers', 'deployed', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567890', 'at', 'IP', '203.0.113.1', 'in', 'Philadelphia', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
IBM's AI system detected suspicious token asdfghjklqwertyuiopzxcvbnm0987654321_1234567 at IP 192.168.0.101 in Armonk.,"['IBM', ""'s"", 'AI', 'system', 'detected', 'suspicious', 'token', 'asdfghjklqwertyuiopzxcvbnm0987654321_1234567', 'at', 'IP', '192.168.0.101', 'in', 'Armonk', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-gpe', 'O']",True
"At 07:00 AM, hacker Diana Prince used token qwertyuiopasdfghjklzxcvbnm0987654321_1234567890 at IP 198.51.100.77 in Themyscira.","['At', '07:00', 'AM', ',', 'hacker', 'Diana', 'Prince', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567890', 'at', 'IP', '198.51.100.77', 'in', 'Themyscira', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Apple's server at IP 17.172.224.47 received token asdfghjklqwertyuiopzxcvbnm0987654321_1234567 during the keynote in Cupertino.,"['Apple', ""'s"", 'server', 'at', 'IP', '17.172.224.47', 'received', 'token', 'asdfghjklqwertyuiopzxcvbnm0987654321_1234567', 'during', 'the', 'keynote', 'in', 'Cupertino', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-gpe', 'O']",True
"At 12:00 noon, hacker Bruce Wayne used token qwertyuiopasdfghjklzxcvbnm0987654321_1234567890 at IP 203.0.113.50 in Gotham City.","['At', '12:00', 'noon', ',', 'hacker', 'Bruce', 'Wayne', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567890', 'at', 'IP', '203.0.113.50', 'in', 'Gotham', 'City', '.']","['O', 'B-tim', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Google's data center at IP 35.224.0.1 logged token zxcvbnmasdfghjklqwertyuiop0987654321_123456 during the workshop in Mountain View.,"['Google', ""'s"", 'data', 'center', 'at', 'IP', '35.224.0.1', 'logged', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_123456', 'during', 'the', 'workshop', 'in', 'Mountain', 'View', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 21:00, hacker Clark Kent deployed token qwertyuiopasdfghjklzxcvbnm0987654321_1234567890 at IP 192.168.1.100 in Metropolis.","['At', '21:00', ',', 'hacker', 'Clark', 'Kent', 'deployed', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567890', 'at', 'IP', '192.168.1.100', 'in', 'Metropolis', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Amazon's AWS cloud at IP 52.94.76.10 validated token asdfghjklqwertyuiopzxcvbnm1234567890_09876 during the launch in Seattle.,"['Amazon', ""'s"", 'AWS', 'cloud', 'at', 'IP', '52.94.76.10', 'validated', 'token', 'asdfghjklqwertyuiopzxcvbnm1234567890_09876', 'during', 'the', 'launch', 'in', 'Seattle', '.']","['B-org', 'O', 'B-org', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-gpe', 'O']",True
"At 18:30, hacker Natasha Romanoff used token qwertyuiopasdfghjklzxcvbnm0987654321_123456 at IP 198.51.100.88 in Moscow.","['At', '18:30', ',', 'hacker', 'Natasha', 'Romanoff', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_123456', 'at', 'IP', '198.51.100.88', 'in', 'Moscow', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Oracle's cloud at IP 35.237.10.12 detected token asdfghjklpoiuytrewqzxcvbnm0987654321_123456 during the conference in Redwood City.,"['Oracle', ""'s"", 'cloud', 'at', 'IP', '35.237.10.12', 'detected', 'token', 'asdfghjklpoiuytrewqzxcvbnm0987654321_123456', 'during', 'the', 'conference', 'in', 'Redwood', 'City', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 14:00, hacker Peter Parker deployed token zxcvbnmasdfghjklqwertyuiop0987654321_123456789 at IP 192.168.1.200 in Queens.","['At', '14:00', ',', 'hacker', 'Peter', 'Parker', 'deployed', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_123456789', 'at', 'IP', '192.168.1.200', 'in', 'Queens', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Microsoft Azure logged token qwertyuiopasdfghjklzxcvbnm0987654321_1234567 at IP 104.208.0.1 during the developer conference in Redmond.,"['Microsoft', 'Azure', 'logged', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567', 'at', 'IP', '104.208.0.1', 'during', 'the', 'developer', 'conference', 'in', 'Redmond', '.']","['B-org', 'I-org', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']",True
"At 20:45, hacker Tony Stark used token asdfghjklqwertyuiopzxcvbnm0987654321_123456 at IP 192.168.0.50 in Malibu.","['At', '20:45', ',', 'hacker', 'Tony', 'Stark', 'used', 'token', 'asdfghjklqwertyuiopzxcvbnm0987654321_123456', 'at', 'IP', '192.168.0.50', 'in', 'Malibu', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Facebook's server at IP 157.240.20.35 logged token qwertyuiopasdfghjklzxcvbnm0987654321_123456 during the hackathon in Menlo Park.,"['Facebook', ""'s"", 'server', 'at', 'IP', '157.240.20.35', 'logged', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_123456', 'during', 'the', 'hackathon', 'in', 'Menlo', 'Park', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 01:15 AM, hacker Diana Prince used token asdfghjklqwertyuiopzxcvbnm1234567890_0987654321 at IP 198.51.100.99 in Moscow.","['At', '01:15', 'AM', ',', 'hacker', 'Diana', 'Prince', 'used', 'token', 'asdfghjklqwertyuiopzxcvbnm1234567890_0987654321', 'at', 'IP', '198.51.100.99', 'in', 'Moscow', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Netflix's system logged token zxcvbnmasdfghjklqwertyuiop0987654321_1234567 at IP 52.54.123.45 during the event in Los Angeles.,"['Netflix', ""'s"", 'system', 'logged', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_1234567', 'at', 'IP', '52.54.123.45', 'during', 'the', 'event', 'in', 'Los', 'Angeles', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 19:00, hacker Barry Allen deployed token qwertyuiopasdfghjklzxcvbnm0987654321_1234567890 at IP 192.168.10.10 in Central City.","['At', '19:00', ',', 'hacker', 'Barry', 'Allen', 'deployed', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567890', 'at', 'IP', '192.168.10.10', 'in', 'Central', 'City', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Adobe's cloud at IP 13.68.0.1 detected token asdfghjklqwertyuiopzxcvbnm0987654321_123456 during the conference in San Jose.,"['Adobe', ""'s"", 'cloud', 'at', 'IP', '13.68.0.1', 'detected', 'token', 'asdfghjklqwertyuiopzxcvbnm0987654321_123456', 'during', 'the', 'conference', 'in', 'San', 'Jose', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 16:45, hacker Oliver Queen used token zxcvbnmasdfghjklqwertyuiop0987654321_123456789 at IP 192.168.5.5 in Star City.","['At', '16:45', ',', 'hacker', 'Oliver', 'Queen', 'used', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_123456789', 'at', 'IP', '192.168.5.5', 'in', 'Star', 'City', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Salesforce's server at IP 18.204.0.1 logged token qwertyuiopasdfghjklzxcvbnm0987654321_1234567 during the webinar in San Francisco.,"['Salesforce', ""'s"", 'server', 'at', 'IP', '18.204.0.1', 'logged', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567', 'during', 'the', 'webinar', 'in', 'San', 'Francisco', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 10:30 AM, hacker Steve Rogers deployed token asdfghjklqwertyuiopzxcvbnm0987654321_123456 at IP 198.51.100.101 in Brooklyn.","['At', '10:30', 'AM', ',', 'hacker', 'Steve', 'Rogers', 'deployed', 'token', 'asdfghjklqwertyuiopzxcvbnm0987654321_123456', 'at', 'IP', '198.51.100.101', 'in', 'Brooklyn', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Dropbox's system at IP 162.125.18.1 detected token zxcvbnmasdfghjklqwertyuiop0987654321_1234567 during the hackathon in San Francisco.,"['Dropbox', ""'s"", 'system', 'at', 'IP', '162.125.18.1', 'detected', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_1234567', 'during', 'the', 'hackathon', 'in', 'San', 'Francisco', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 22:00, hacker Natasha Romanoff used token qwertyuiopasdfghjklzxcvbnm0987654321_123456 at IP 198.51.100.102 in Moscow.","['At', '22:00', ',', 'hacker', 'Natasha', 'Romanoff', 'used', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_123456', 'at', 'IP', '198.51.100.102', 'in', 'Moscow', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Tesla's auto system at IP 3.14.159.26 processed token asdfghjklpoiuytrewqzxcvbnm0987654321_123456 during the event in Palo Alto.,"['Tesla', ""'s"", 'auto', 'system', 'at', 'IP', '3.14.159.26', 'processed', 'token', 'asdfghjklpoiuytrewqzxcvbnm0987654321_123456', 'during', 'the', 'event', 'in', 'Palo', 'Alto', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"At 15:00, hacker Diana Prince used token zxcvbnmasdfghjklqwertyuiop0987654321_123456789 at IP 192.168.0.200 in Themyscira.","['At', '15:00', ',', 'hacker', 'Diana', 'Prince', 'used', 'token', 'zxcvbnmasdfghjklqwertyuiop0987654321_123456789', 'at', 'IP', '192.168.0.200', 'in', 'Themyscira', '.']","['O', 'B-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
Slack's platform at IP 13.32.67.10 detected token qwertyuiopasdfghjklzxcvbnm0987654321_1234567 during the development meeting in San Francisco.,"['Slack', ""'s"", 'platform', 'at', 'IP', '13.32.67.10', 'detected', 'token', 'qwertyuiopasdfghjklzxcvbnm0987654321_1234567', 'during', 'the', 'development', 'meeting', 'in', 'San', 'Francisco', '.']","['B-org', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O']",True
"Yesterday at 15:45, the engineer abcdefghijklmnopqrstu12345-xyz78_9 checked the server at 10.0.0.254 in San Francisco.","['Yesterday', 'at', '15:45', ',', 'the', 'engineer', 'abcdefghijklmnopqrstu12345-xyz78_9', 'checked', 'the', 'server', 'at', '10.0.0.254', 'in', 'San', 'Francisco', '.']","['B-tim', 'O', 'B-tim', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Amazon secured the connection using token 4r5t6y7u8i9o0p_asdfghjkl-qwertyuiop at IP 172.16.254.1 in Seattle.,"['Amazon', 'secured', 'the', 'connection', 'using', 'token', '4r5t6y7u8i9o0p_asdfghjkl-qwertyuiop', 'at', 'IP', '172.16.254.1', 'in', 'Seattle', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
"On Monday morning, Dr. Sarah Connor entered the code zxcvbnm_asdfghjklqwertyuiop1234567890 at 192.168.0.100 in New Delhi.","['On', 'Monday', 'morning', ',', 'Dr.', 'Sarah', 'Connor', 'entered', 'the', 'code', 'zxcvbnm_asdfghjklqwertyuiop1234567890', 'at', '192.168.0.100', 'in', 'New', 'Delhi', '.']","['O', 'B-tim', 'I-tim', 'O', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'I-geo', 'O']",True
Microsoft issued a new token key qwertyuiopasdfghjklzxcvbnm1234567890_0987-6543 at 2607:f0d0:1002:51::4 in Redmond.,"['Microsoft', 'issued', 'a', 'new', 'token', 'key', 'qwertyuiopasdfghjklzxcvbnm1234567890_0987-6543', 'at', '2607:f0d0:1002:51::4', 'in', 'Redmond', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'B-Token', 'O', 'B-IP', 'O', 'B-geo', 'O']",True
